Brand,Coe_left,Mileage,Road Tax,COE,Engine Cap,Curb Weight,Manufactured,OMV,Power,No. of Owners,Price,Type_Hatchback,Type_Luxury Sedan,Type_MPV,Type_Mid-Sized Sedan,Type_SUV,Type_Sports Car,Type_Stationwagon,Transmission_Auto,Transmission_Manual
Nissan,7.88,27000,742,33199,1598,1205,2019,16713,85,1,73800,0,0,0,1,0,0,0,1,0
BMW,5.88,39000,684,54000,1499,1430,2017,30855,100,1,96800,0,0,0,0,1,0,0,1,0
Porsche,0.77,88000,3322,79304,3598,2105,2011,87636,220,3,94800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,4.33,79000,740,58109,1595,1425,2015,35294,115,1,89800,0,1,0,0,0,0,0,1,0
Hyundai,0.69,153000,738,52809,1591,1267,2012,14033,95,2,16999,0,0,0,1,0,0,0,1,0
Mercedes-Benz,5.14,46700,740,47020,1595,1395,2016,23217,90,1,78800,1,0,0,0,0,0,0,1,0
Porsche,7.9,156800,2712,35411,2893,1435,2009,92159,195,5,148000,0,0,0,0,0,1,0,1,0
Toyota,4.6,73000,1196,54920,1986,1610,2015,27459,111,1,75888,0,0,0,0,1,0,0,1,0
Audi,2.3,57000,624,77989,1395,1300,2013,26142,90,1,37800,1,0,0,0,0,0,0,1,0
BMW,2.23,77700,2382,83001,2996,1790,2012,74191,190,2,118988,0,1,0,0,0,0,0,1,0
Porsche,5.65,134000,4488,52660,3387,1395,2006,98498,217,5,94800,0,0,0,0,0,1,0,1,0
BMW,7.73,147000,2155,31933,2497,1525,2009,54164,160,4,66800,0,0,0,0,0,1,0,1,0
Toyota,3.24,136300,821,14664,1497,1095,2009,12717,80,3,23800,0,0,0,1,0,0,0,1,0
Opel,7.71,50373,508,26170,1199,1295,2018,30159,96,1,93800,0,0,0,0,1,0,0,1,0
Volvo,5.86,79965,1176,53300,1969,2053,2017,57802,187,1,168800,0,0,0,0,1,0,0,1,0
Suzuki,5.25,84000,736,52503,1586,1160,2016,18619,88,1,58800,0,0,0,0,1,0,0,1,0
Audi,0.96,90000,5834,92050,5204,1715,2012,289196,412,2,268000,0,0,0,0,0,1,0,1,0
Mercedes-Benz,9.42,6000,684,39000,1497,1505,2018,53105,145,1,184800,0,1,0,0,0,0,0,1,0
Hyundai,4.9,102383,738,21142,1591,1267,2011,11297,95,2,37448,0,0,0,1,0,0,0,1,0
Honda,2.24,147000,887,16170,1496,1080,2007,14181,88,4,19800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,9.24,10000,586,35001,1332,1610,2020,33910,120,1,179800,0,0,0,0,1,0,0,1,0
Mazda,3.8,88000,1520,71889,2261,1780,2015,22762,120,1,61800,0,0,1,0,0,0,0,1,0
Honda,9.2,8000,578,33520,1318,1052,2020,16758,73,1,84300,1,0,0,0,0,0,0,1,0
Mercedes-Benz,4.79,50000,1202,38610,1991,1655,2015,52041,135,1,111800,0,1,0,0,0,0,0,1,0
Suzuki,4.55,118000,736,55399,1586,1125,2015,16940,86,1,47888,0,0,0,0,1,0,0,1,0
Audi,8.69,18000,624,30890,1395,1545,2019,30143,110,1,145888,0,0,0,0,1,0,0,1,0
BMW,9.39,5558,1210,40790,1998,1765,2020,89894,195,1,321800,0,1,0,0,0,0,0,1,0
Nissan,7.9,93000,4169,35411,3696,1490,2009,50573,245,3,88800,0,0,0,0,0,1,0,0,1
Toyota,6.29,143000,958,44081,1497,1095,2007,12607,80,4,36988,0,0,0,1,0,0,0,1,0
Hyundai,4.97,106000,738,22069,1591,1264,2010,10634,89,2,35800,0,0,0,1,0,0,0,1,0
Lexus,7.11,247000,3094,36888,2995,1660,2008,52219,183,5,58000,0,1,0,0,0,0,0,1,0
Nissan,4.06,93395,742,61000,1598,1205,2015,16028,85,2,43800,0,0,0,1,0,0,0,1,0
Toyota,5.42,65000,976,56410,1798,1360,2016,19955,105,1,70800,0,0,1,0,0,0,0,1,0
MINI,3.57,122597,508,63990,1198,1120,2014,21256,75,2,53000,1,0,0,0,0,0,0,1,0
Nissan,9.24,146000,4000,32914,3799,1745,2010,108262,357,3,289000,0,0,0,0,0,1,0,1,0
BMW,9.52,4080,1210,41101,1998,1765,2020,89894,195,1,325800,0,1,0,0,0,0,0,1,0
Volvo,4.4,46000,1176,62101,1969,1672,2015,25596,180,1,65800,0,1,0,0,0,0,0,1,0
BMW,9.39,6545,684,32699,1499,1490,2020,35066,80,1,137800,0,0,1,0,0,0,0,1,0
Honda,4.49,64352,684,59200,1497,1160,2015,19708,88,1,58500,0,0,1,0,0,0,0,1,0
Mitsubishi,6.63,61000,506,38200,1193,940,2017,13474,59,1,50800,0,0,0,1,0,0,0,1,0
Honda,4.48,96000,684,57089,1498,1046,2015,15479,96,1,49800,1,0,0,0,0,0,0,1,0
Bentley,8.74,10745,3944,33301,3996,2470,2019,158409,404,1,680888,0,0,0,0,1,0,0,1,0
Opel,6.55,39000,508,42339,1199,1203,2017,24129,81,1,65800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,8.57,11000,740,32889,1595,1435,2019,29710,90,1,130800,0,0,0,0,1,0,0,1,0
BMW,9.48,6000,684,41503,1499,1375,2020,35966,103,2,149800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,4.53,96000,1202,60001,1991,1680,2015,49637,155,2,114800,0,1,0,0,0,0,0,1,0
BMW,3.63,92355,1210,75200,1997,1615,2013,44355,135,2,80500,0,1,0,0,0,0,0,1,0
Toyota,6.77,28302,976,49000,1798,1355,2017,19955,105,2,79800,0,0,1,0,0,0,0,1,0
Toyota,5.61,52034,974,50010,1797,1350,2016,20107,105,1,67800,0,0,1,0,0,0,0,1,0
Nissan,5.42,62800,1210,56410,1997,1379,2016,19653,106,2,64800,0,0,0,0,1,0,0,1,0
Nissan,2.68,16800,889,12864,1498,1130,2008,20149,80,4,16800,0,0,0,1,0,0,0,1,0
BMW,9.56,6422,1210,49500,1998,1485,2020,42024,141,1,169800,0,0,0,0,1,0,0,1,0
Volkswagen,4.11,71000,624,58700,1395,1249,2015,19222,90,2,47800,1,0,0,0,0,0,0,1,0
Toyota,6.8,18284,1210,47002,1998,1480,2018,29587,123,1,97800,0,1,0,0,0,0,0,1,0
Toyota,1.78,108000,2293,22499,2362,1540,2007,28797,123,2,14600,0,1,0,0,0,0,0,1,0
Chevrolet,4.62,57724,742,45002,1598,1413,2015,14471,86,1,42800,0,0,0,1,0,0,0,1,0
Toyota,4.93,96740,976,49602,1798,1360,2016,19953,105,1,61800,0,0,1,0,0,0,0,1,0
Mercedes-Benz,7.91,139322,965,27886,1597,1500,2008,37093,115,3,62800,0,1,0,0,0,0,0,1,0
Audi,3.68,115000,624,62002,1395,1310,2014,27183,92,1,51800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,4.21,120000,2382,65501,2996,1935,2015,96961,245,1,176500,0,1,0,0,0,0,0,1,0
Kia,0.98,107000,738,42952,1591,1261,2012,13144,91,2,21500,1,0,0,0,0,0,0,1,0
Toyota,8.27,123560,1169,37941,1797,1340,2009,21193,106,3,57888,0,0,1,0,0,0,0,1,0
Ferrari,9.07,66000,5201,33568,4497,1515,2010,335125,416,6,458000,0,0,0,0,0,1,0,1,0
Mercedes-Benz,2.1,102000,1202,77110,1991,1655,2013,45373,135,1,63800,0,1,0,0,0,0,0,1,0
Mazda,6.97,139899,1573,38712,1998,1140,2007,25880,122,5,68500,0,0,0,0,0,1,0,1,0
Volkswagen,6.65,69000,624,44000,1395,1383,2017,27828,92,1,85500,1,0,0,0,0,0,0,1,0
Nissan,5.82,29000,508,51765,1197,1285,2017,18583,85,1,64800,0,0,0,0,1,0,0,1,0
Lexus,7.82,109000,2340,33018,2500,1625,2009,37374,153,2,60800,0,1,0,0,0,0,0,1,0
Honda,7.97,15000,242,9170,1597,1237,2019,19955,92,1,79777,0,0,0,1,0,0,0,1,0
Honda,8.65,13000,578,35010,1317,1030,2019,16126,73,1,106800,1,0,0,0,0,0,0,1,0
Toyota,8.47,23895,742,32000,1598,1315,2019,19648,96,1,86800,0,0,0,1,0,0,0,1,0
Lexus,5.23,100000,1210,57508,1998,1755,2016,41971,175,2,110000,0,0,0,0,1,0,0,1,0
BMW,4.94,95000,684,49501,1499,1425,2016,29816,100,2,84800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,5.96,52000,1202,51000,1991,1615,2016,57401,155,1,155988,0,1,0,0,0,0,0,1,0
Mercedes-Benz,2.22,80000,740,75556,1595,1395,2013,26874,115,2,42988,1,0,0,0,0,0,0,1,0
BMW,3.05,75000,1210,65301,1997,1615,2013,46697,135,3,75800,0,1,0,0,0,0,0,1,0
Honda,2.03,140000,1271,18953,1799,1370,2008,20361,103,2,18800,0,0,1,0,0,0,0,1,0
Mercedes-Benz,6.02,45000,740,54405,1595,1425,2017,36252,115,1,120000,0,1,0,0,0,0,0,1,0
Kia,0.81,140000,738,56501,1591,1232,2012,14005,91,6,19900,0,0,0,0,0,1,0,1,0
Mazda,4.37,45000,682,57498,1496,1321,2015,17996,88,1,52800,0,0,0,1,0,0,0,1,0
Toyota,4.82,313200,1792,46970,2494,2065,2016,45427,134,1,110000,0,0,1,0,0,0,0,1,0
Mazda,3.97,102000,682,66590,1496,1036,2015,15897,85,2,39800,1,0,0,0,0,0,0,1,0
Chevrolet,4.06,134945,626,61000,1398,1220,2015,13734,74,1,36800,0,0,0,1,0,0,0,1,0
Toyota,7.48,134000,1264,32121,1794,1310,2008,18803,97,2,49988,0,0,1,0,0,0,0,1,0
Mercedes-Benz,9.99,84600,974,49716,1796,1685,2010,58555,135,1,109800,0,0,0,0,0,1,0,1,0
Kia,3.32,119000,886,14743,1591,1232,2009,15418,92,6,25800,0,0,0,0,0,1,0,1,0
Mercedes-Benz,3.32,119000,2382,72990,2996,1935,2014,99017,245,2,168800,0,1,0,0,0,0,0,1,0
Ford,5.56,35000,392,49751,999,1334,2016,19190,92,1,52800,0,0,0,1,0,0,0,1,0
Hyundai,7.36,56190,738,28000,1591,1345,2018,10847,93,1,68888,0,0,0,1,0,0,0,1,0
Mercedes-Benz,4.82,59000,740,45504,1595,1480,2015,30765,90,3,88800,0,0,0,0,1,0,0,1,0
Audi,4.27,62321,624,57089,1395,1310,2015,27587,92,2,59800,0,1,0,0,0,0,0,1,0
Mazda,1.13,130000,1039,24100,1598,1235,2007,15135,79,4,9300,0,0,0,1,0,0,0,1,0
Audi,4.57,42000,1194,60003,1984,1500,2015,52296,169,4,123888,0,0,0,0,0,1,0,1,0
Honda,2.99,132010,888,13943,1595,1220,2008,25281,92,3,27888,0,0,0,1,0,0,0,1,0
Mazda,3.28,106000,1520,73010,2261,1780,2014,23920,120,2,52888,0,0,1,0,0,0,0,1,0
Nissan,6.36,41500,508,36001,1197,1325,2017,19750,85,1,72800,0,0,0,0,1,0,0,1,0
BMW,2.96,116500,1210,70002,1997,1420,2014,42187,135,2,67800,0,1,0,0,0,0,0,1,0
Toyota,3.32,152000,821,14743,1497,1095,2009,12717,80,4,23500,0,0,0,1,0,0,0,1,0
Honda,2.59,170000,767,13024,1339,1070,2008,13401,73,6,20800,1,0,0,0,0,0,0,1,0
BMW,9.4,6260,684,40301,1499,1320,2019,33143,103,1,139800,1,0,0,0,0,0,0,1,0
Mitsubishi,2.11,170000,1573,18444,1998,1427,2008,18825,114,5,18000,0,0,0,1,0,0,0,1,0
Mercedes-Benz,8.02,33000,1202,39728,1991,1785,2019,52030,155,2,201888,0,0,0,0,1,0,0,1,0
Honda,2.45,154288,889,14835,1497,1080,2008,21214,88,2,21800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,4.43,33000,3922,58801,3982,1715,2015,112977,350,2,233000,0,0,0,0,0,1,0,1,0
Toyota,3.22,88000,742,62890,1598,1205,2014,18650,90,3,43800,0,0,0,1,0,0,0,1,0
Bentley,5.44,28000,3940,55201,3993,2295,2015,185521,388,1,498888,0,0,0,0,0,1,0,1,0
Toyota,2.13,93000,976,67010,1798,1360,2013,23453,105,1,37800,0,0,1,0,0,0,0,1,0
Audi,2.31,131000,1269,16689,1798,1450,2008,35866,118,4,25500,0,1,0,0,0,0,0,1,0
Mercedes-Benz,7.25,35703,1202,31000,1991,1705,2018,42569,135,1,166800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,3.45,53108,740,63880,1595,1425,2014,25004,90,2,56800,1,0,0,0,0,0,0,1,0
Honda,1.55,120000,1369,25925,1799,1370,2007,20799,103,3,12500,0,0,1,0,0,0,0,1,0
BMW,2.23,24800,2362,76607,2979,1750,2013,81782,235,1,123800,0,1,0,0,0,0,0,1,0
Porsche,9.43,4580,1200,39000,1988,1365,2020,69493,220,1,370888,0,0,0,0,0,1,0,1,0
Mercedes-Benz,9.57,58704,1071,40714,1796,1575,2010,58222,150,4,98000,0,0,0,0,0,1,0,1,0
Mercedes-Benz,0.81,138000,974,73890,1796,1650,2011,55277,150,2,43800,0,1,0,0,0,0,0,1,0
Honda,1.71,145000,955,21061,1496,1160,2007,14837,81,3,12800,0,0,0,0,0,0,1,1,0
Honda,7.01,19000,682,38001,1496,1130,2017,18433,97,1,69800,0,0,0,0,0,0,1,1,0
Toyota,0.05,180000,742,50244,1598,1195,2011,15510,90,3,14500,0,0,0,1,0,0,0,1,0
BMW,6.7,58531,1210,44000,1998,1530,2017,45675,135,1,151800,0,1,0,0,0,0,0,1,0
Mazda,9.48,6200,1210,39500,1998,1514,2019,24385,121,1,113800,0,1,0,0,0,0,0,1,0
Suzuki,5.76,45200,736,49430,1586,1160,2016,17518,88,1,63500,0,0,0,0,1,0,0,1,0
Volkswagen,9.16,10500,624,35001,1395,1288,2019,26033,110,1,130000,0,0,1,0,0,0,0,1,0
Honda,6.93,55623,682,38801,1496,1130,2018,20587,97,2,70888,0,0,0,0,0,0,1,1,0
Audi,2.47,94536,624,74991,1395,1300,2013,26158,90,3,38800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,5,44000,1202,49000,1991,1680,2015,53339,155,1,125800,0,1,0,0,0,0,0,1,0
Mitsubishi,7.98,39000,1210,48010,1998,1480,2018,19514,110,1,96800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,5.27,69000,1202,57903,1991,1465,2016,40075,135,2,108800,0,1,0,0,0,0,0,1,0
Honda,7.61,25110,742,23568,1597,1249,2018,19877,92,1,84800,0,0,0,1,0,0,0,1,0
Audi,4.78,106000,976,47604,1798,1645,2015,39446,140,2,88888,0,1,0,0,0,0,0,1,0
Toyota,6.65,19048,682,42339,1496,1350,2017,18489,79,2,76800,0,0,1,0,0,0,0,1,0
Mercedes-Benz,5,50000,1202,49000,1991,1655,2015,52377,135,1,115800,0,1,0,0,0,0,0,1,0
MINI,8.9,118500,816,32875,1598,1155,2010,27973,135,6,66800,0,0,0,0,0,1,0,1,0
Mazda,5.69,104128,1210,48209,1998,1535,2016,19490,111,1,64800,0,0,1,0,0,0,0,1,0
Mazda,5.71,57200,1786,48209,2488,1515,2016,26059,141,1,73800,0,1,0,0,0,0,0,1,0
Honda,5.62,69000,742,50000,1597,1249,2016,20640,92,2,68800,0,0,0,1,0,0,0,1,0
Mercedes-Benz,7.96,6450,2382,43102,2996,1940,2019,91869,200,1,318000,0,1,0,0,0,0,0,1,0
Mercedes-Benz,7.1,35000,740,38001,1595,1435,2018,28179,90,1,112800,0,0,0,0,1,0,0,1,0
Honda,8.47,27000,578,30000,1318,1052,2019,16826,73,1,74800,1,0,0,0,0,0,0,1,0
SEAT,8.54,28000,392,33009,999,1259,2018,19702,85,1,81800,0,0,0,0,0,0,1,1,0
BMW,5.15,60000,1210,57508,1998,1540,2016,38478,135,1,111800,0,1,0,0,0,0,0,1,0
Chevrolet,0.01,113000,742,44000,1598,1388,2011,12642,91,2,8800,0,0,0,1,0,0,0,1,0
Volkswagen,4.9,102000,620,21142,1390,1241,2011,22291,90,6,41888,1,0,0,0,0,0,0,1,0
Mitsubishi,6.64,18000,70,21200,1193,940,2017,13474,59,1,44888,0,0,0,1,0,0,0,1,0
Ford,7.12,27000,5574,37000,5038,1893,2018,56753,331,2,268800,0,0,0,0,0,1,0,1,0
Volkswagen,5.56,82288,624,51109,1395,1288,2016,26755,110,1,72888,0,0,1,0,0,0,0,1,0
BMW,1.1,150000,742,59003,1598,1310,2012,26295,100,2,29988,1,0,0,0,0,0,0,1,0
Mercedes-Benz,9.2,156800,1071,32914,1796,1495,2010,38917,115,2,71800,0,1,0,0,0,0,0,1,0
Honda,5.98,64210,684,51600,1497,1096,2016,18293,88,1,63800,0,0,0,1,0,0,0,1,0
Hyundai,8.47,66000,738,32000,1591,1345,2019,14667,93,1,75888,0,0,0,1,0,0,0,1,0
Audi,6.14,35000,624,50001,1395,1450,2017,32098,110,1,99800,0,1,0,0,0,0,0,1,0
Kia,6.25,45211,738,44002,1591,1295,2017,12692,95,1,58800,0,0,0,1,0,0,0,1,0
MINI,5.33,53000,684,57508,1499,1175,2016,25066,100,1,81800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,3.44,96000,740,71990,1595,1425,2014,32856,115,3,72800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,7.21,19000,740,32551,1595,1505,2018,39871,115,2,152800,0,0,0,0,0,1,0,1,0
Bentley,2.21,610000,7074,77989,5998,2475,2013,194559,460,4,349900,0,1,0,0,0,0,0,1,0
Chevrolet,2.22,150000,814,17099,1399,1115,2008,9021,69,3,12800,0,0,0,1,0,0,0,0,1
Toyota,4.56,70000,742,56989,1598,1205,2015,17804,90,2,53777,0,0,0,1,0,0,0,1,0
Kia,3.07,177000,886,14920,1591,1251,2009,13989,92,4,24111,0,0,0,1,0,0,0,1,0
Mazda,8.05,18000,682,30009,1496,1067,2019,14348,85,1,72800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,6.96,38869,740,38200,1595,1430,2018,28237,90,2,112800,0,1,0,0,0,0,0,1,0
Mitsubishi,6.02,67982,1210,53001,1998,1417,2017,17145,110,1,66888,0,0,0,0,1,0,0,1,0
Audi,9.57,142900,1313,40714,1984,1280,2010,51874,155,4,91888,0,0,0,0,0,1,0,1,0
Mazda,6.54,38326,682,42339,1496,1331,2017,18998,88,1,65800,0,0,0,1,0,0,0,1,0
MINI,8.37,6000,1210,41001,1998,1675,2019,42470,225,1,188000,0,0,0,0,0,1,0,1,0
Mercedes-Benz,8.53,20000,1202,41805,1991,1670,2019,61824,190,1,225800,0,1,0,0,0,0,0,1,0
Honda,2.07,61800,684,69903,1497,1080,2010,19880,88,1,32800,0,0,0,1,0,0,0,0,1
Porsche,3.01,30000,3068,67304,3436,1425,2013,103467,239,3,228000,0,0,0,0,0,1,0,1,0
Mercedes-Benz,2.05,79200,740,62497,1595,1395,2013,24842,115,2,37000,1,0,0,0,0,0,0,1,0
Kia,7.91,43000,392,26659,998,1185,2019,17529,88,3,74500,0,0,0,0,1,0,0,1,0
Honda,8.5,120000,1174,39313,1799,1350,2008,21855,103,2,56800,0,0,1,0,0,0,0,1,0
Volkswagen,2.03,101000,624,61029,1395,1288,2013,25395,103,2,33800,1,0,0,0,0,0,0,1,0
Nissan,6.9,41000,508,39000,1197,1325,2018,20452,85,1,80800,0,0,0,0,1,0,0,1,0
Honda,7.29,33000,682,31997,1496,1200,2018,21733,96,1,80888,0,0,0,0,1,0,0,1,0
Mazda,5.04,69000,1210,56000,1998,1454,2016,20024,121,2,65515,0,1,0,0,0,0,0,1,0
Honda,7.84,35000,684,25920,1497,1096,2019,17560,88,1,73800,0,0,0,1,0,0,0,1,0
BMW,6.48,35000,3307,50168,2979,1735,2007,81360,225,1,72800,0,0,0,0,0,1,0,1,0
Porsche,7.41,117366,2623,32121,2687,1390,2008,67671,180,6,116800,0,0,0,0,0,1,0,1,0
BMW,1.63,156000,742,92100,1598,1405,2012,32919,100,2,37000,0,1,0,0,0,0,0,1,0
Porsche,8.76,77304,2422,35416,2687,1400,2008,45920,180,6,131800,0,0,0,0,0,1,0,1,0
Audi,4.15,94000,1194,58109,1984,1410,2015,50704,169,2,120800,0,0,0,0,0,1,0,1,0
Suzuki,0.27,108000,1208,63002,1995,1555,2010,20319,103,3,19000,0,0,0,0,1,0,0,1,0
BMW,2.21,116801,742,75556,1598,1310,2013,26020,100,3,39800,1,0,0,0,0,0,0,1,0
Audi,6.74,43300,1194,39000,1984,1480,2017,33203,140,1,111800,0,1,0,0,0,0,0,1,0
Porsche,9.32,34639,5210,34935,4806,1875,2010,133662,294,4,170000,0,0,0,0,0,1,0,1,0
Audi,9.57,73000,1954,40714,2480,1475,2010,77877,250,3,150000,0,0,0,0,0,1,0,1,0
Toyota,9.76,1500,4902,51900,4608,2530,2019,67886,234,1,281818,0,0,0,0,1,0,0,1,0
Mercedes-Benz,5.34,110953,740,51506,1595,1395,2014,22210,90,2,78800,1,0,0,0,0,0,0,1,0
Volkswagen,9.15,156500,1313,33568,1984,1454,2010,31328,147,4,86800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,7.61,75000,1202,31001,1991,1735,2018,48209,155,1,175000,0,0,0,0,1,0,0,1,0
Nissan,3.22,120000,821,14664,1498,1175,2009,19215,80,3,23888,0,0,0,1,0,0,0,1,0
BMW,8.78,3800,4568,30012,4395,1875,2019,118320,460,1,465888,0,0,0,0,0,1,0,1,0
Porsche,6.93,170000,4319,38712,3598,2245,2007,50156,213,6,99900,0,0,0,0,1,0,0,1,0
Honda,6.96,73000,742,38830,1597,1249,2018,19662,92,1,81800,0,0,0,1,0,0,0,1,0
Toyota,6.15,59000,1792,50001,2493,2030,2017,45121,134,2,150000,0,0,1,0,0,0,0,1,0
Hyundai,1.34,11900,738,62600,1591,1353,2012,17279,137,2,26800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,6.25,168892,1364,50355,1796,1490,2007,42935,135,3,53800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,8.04,26422,740,48010,1595,1490,2019,36204,115,2,148800,0,1,0,0,0,0,0,1,0
Honda,6.89,80000,742,40000,1597,1249,2018,19724,92,1,78500,0,0,0,1,0,0,0,1,0
Peugeot,6.94,53000,742,37605,1598,1300,2017,28726,121,2,99888,0,0,0,0,1,0,0,1,0
Nissan,7.31,201000,4727,33377,3799,1740,2008,78864,353,2,218000,0,0,0,0,0,1,0,1,0
SEAT,9.13,5300,70,16520,999,1210,2019,18678,85,1,88000,0,0,0,0,1,0,0,1,0
BMW,1.81,120800,3948,97889,3999,1600,2012,78040,309,3,128800,0,0,0,0,0,1,0,1,0
Toyota,6.98,35000,682,38510,1496,1325,2018,17199,79,1,73588,0,0,1,0,0,0,0,1,0
Toyota,5.14,50000,682,53000,1496,1320,2015,20771,80,1,58000,0,0,1,0,0,0,0,1,0
Toyota,1.51,190000,1694,25925,1998,1530,2007,26830,108,2,17800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,9.82,112000,974,47701,1796,1575,2011,53875,150,4,100000,0,0,0,0,0,1,0,1,0
Mercedes-Benz,5.57,57800,1202,56206,1991,1735,2016,45774,155,1,138800,0,0,0,0,1,0,0,1,0
Audi,8.65,26500,624,37705,1395,1545,2019,27687,110,1,145720,0,0,0,0,1,0,0,1,0
Toyota,1.72,60000,742,87109,1598,1195,2012,15511,90,1,30500,0,0,0,1,0,0,0,1,0
Toyota,1.53,80000,1210,93004,1998,1445,2012,23232,109,1,35800,0,1,0,0,0,0,0,1,0
Nissan,4.26,107000,1210,62140,1997,1379,2015,20017,106,1,56500,0,0,0,0,1,0,0,1,0
Audi,7.48,34000,624,32000,1395,1320,2018,23548,110,1,102999,0,1,0,0,0,0,0,1,0
Toyota,5.87,81100,1196,48556,1986,1610,2016,31592,111,1,95800,0,0,0,0,1,0,0,1,0
Mazda,5.06,67572,682,55200,1496,1079,2016,18360,85,1,51800,0,0,0,1,0,0,0,1,0
Lexus,7.65,132000,4030,31335,3456,1975,2009,53807,204,1,59800,0,0,0,0,1,0,0,1,0
Toyota,7.51,146888,2337,31553,2499,1510,2007,30672,158,4,52500,0,1,0,0,0,0,0,1,0
Mercedes-Benz,6.19,57000,1202,53001,1991,1735,2017,44216,155,1,146999,0,0,0,0,1,0,0,1,0
Subaru,7.89,36000,1208,48000,1995,1591,2018,17309,115,1,106999,0,0,0,0,1,0,0,1,0
Toyota,9.42,8700,742,35990,1598,1315,2020,21787,96,1,101800,0,0,0,1,0,0,0,1,0
Toyota,4.1,120000,816,16438,1598,1195,2010,16680,80,3,31800,0,0,0,1,0,0,0,1,0
Mitsubishi,4.79,32455,70,29651,1193,940,2016,13682,57,1,34800,0,0,0,1,0,0,0,1,0
Volvo,4.52,108000,684,56989,1498,1450,2015,22809,90,3,55000,1,0,0,0,0,0,0,1,0
Kia,4.11,115000,738,58700,1591,1295,2015,17170,95,3,46800,0,0,0,1,0,0,0,1,0
Mitsubishi,5.2,35188,70,35503,1193,940,2016,14471,57,1,35800,0,0,0,1,0,0,0,1,0
Subaru,4.94,71288,1798,51010,2498,1604,2016,21742,129,2,61800,0,1,0,0,0,0,0,1,0
Toyota,3.27,143000,976,68689,1798,1360,2014,23454,105,1,46800,0,0,1,0,0,0,0,1,0
Mercedes-Benz,5.45,107000,1202,57002,1991,1605,2016,54809,135,1,127800,0,1,0,0,0,0,0,1,0
Mitsubishi,2.51,177000,2153,15777,2378,1710,2008,27903,121,3,20300,0,0,1,0,0,0,0,1,0
Hyundai,9.22,11407,608,35710,1368,1115,2019,9189,73,1,74800,0,0,0,1,0,0,0,1,0
Hyundai,6.54,38455,738,42339,1591,1345,2017,11905,93,1,61800,0,0,0,1,0,0,0,1,0
Honda,7.12,133000,962,37165,1595,1220,2008,18699,92,4,45800,0,0,0,1,0,0,0,1,0
Honda,6.4,81139,742,44002,1597,1249,2017,19532,92,1,79800,0,0,0,1,0,0,0,1,0
Toyota,2.01,157297,1264,18953,1794,1300,2008,17564,97,4,16800,0,0,1,0,0,0,0,1,0
Honda,5.03,60383,1630,49156,2356,1855,2016,32399,129,2,88800,0,0,1,0,0,0,0,1,0
Lexus,9.59,1100,1784,39500,2487,1620,2020,47986,152,1,198000,0,1,0,0,0,0,0,1,0
Mazda,5.52,58200,682,48000,1496,1079,2016,18729,85,1,54800,0,0,0,1,0,0,0,1,0
Volvo,4.26,120900,1176,62101,1969,1781,2015,38242,180,1,87888,0,0,0,0,1,0,0,1,0
Nissan,6.08,55000,508,42801,1197,1265,2016,17541,85,2,58000,1,0,0,0,0,0,0,1,0
Toyota,3,127739,742,60002,1598,1205,2014,18761,90,1,41800,0,0,0,1,0,0,0,1,0
Bentley,5.32,52000,10611,56835,5998,2525,2006,197945,412,4,135000,0,1,0,0,0,0,0,1,0
Honda,5.72,60800,682,48401,1496,1130,2016,18977,97,1,61888,0,0,0,0,0,0,1,1,0
BMW,4.97,68000,684,49501,1499,1425,2016,29068,100,2,81100,0,1,0,0,0,0,0,1,0
BMW,5.35,82000,1210,53001,1997,1615,2016,46870,180,1,122000,0,1,0,0,0,0,0,1,0
Audi,7.06,29000,392,36426,999,1315,2018,23721,85,1,95800,0,0,0,0,1,0,0,1,0
Lexus,7.79,33155,1210,33689,1998,1755,2018,47368,175,1,166800,0,0,0,0,1,0,0,1,0
Audi,6.48,88000,1672,50168,1984,1315,2007,54239,147,2,59800,0,0,0,0,0,1,0,1,0
Toyota,3.17,120000,890,14664,1598,1195,2009,17853,80,2,23800,0,0,0,1,0,0,0,1,0
Toyota,3.89,84682,1638,72100,2362,1790,2014,32131,125,1,74800,0,0,1,0,0,0,0,1,0
Honda,5.44,73000,682,51507,1496,1185,2016,21466,96,2,63888,0,0,0,0,1,0,0,1,0
Mercedes-Benz,7.54,42592,1202,31101,1991,1705,2018,42569,135,1,171800,0,0,0,0,1,0,0,1,0
Honda,3.44,55600,1630,70890,2356,1855,2014,28509,129,2,65800,0,0,1,0,0,0,0,1,0
